,header,num_ones
70305,Unnamed: 79813,2.0
70306,Unnamed: 79814,6.0
70307,Unnamed: 79816,51.0
70308,Unnamed: 79818,2.0
70309,Unnamed: 79819,20.0
70310,Unnamed: 79820,3.0
70311,Unnamed: 79821,2.0
70312,Unnamed: 79822,2.0
70313,Unnamed: 79823,9.0
70314,Unnamed: 79824,1.0
70315,Unnamed: 79825,14.0
70316,Unnamed: 79826,4.0
70317,Unnamed: 79827,4.0
70318,Unnamed: 79828,1.0
70319,Unnamed: 79829,2.0
70320,Unnamed: 79830,19.0
70321,Unnamed: 79831,2.0
70322,Unnamed: 79832,14.0
70323,Unnamed: 79834,6.0
70324,Unnamed: 79835,3.0
70325,Unnamed: 79837,15.0
70326,Unnamed: 79838,7.0
70327,Unnamed: 79839,1.0
70328,Unnamed: 79840,8.0
70329,Unnamed: 79841,5.0
70330,Unnamed: 79842,1.0
70331,Unnamed: 79843,4.0
70332,Unnamed: 79844,2.0
70333,Unnamed: 79845,14.0
70334,Unnamed: 79846,7.0
70335,Unnamed: 79847,5.0
70336,Unnamed: 79848,1.0
70337,Unnamed: 79850,4.0
70338,Unnamed: 79851,27.0
70339,Unnamed: 79852,4.0
70340,Unnamed: 79853,2.0
70341,Unnamed: 79854,16.0
70342,Unnamed: 79855,6.0
70343,Unnamed: 79856,5.0
70344,Unnamed: 79857,1.0
70345,Unnamed: 79858,11.0
70346,Unnamed: 79859,2.0
70347,Unnamed: 79860,3.0
70348,Unnamed: 79861,9.0
70349,Unnamed: 79862,2.0
70350,Unnamed: 79863,13.0
70351,Unnamed: 79864,19.0
70352,Unnamed: 79865,4.0
70353,Unnamed: 79866,4.0
70354,Unnamed: 79867,11.0
70355,Unnamed: 79868,22.0
70356,Unnamed: 79869,9.0
70357,Unnamed: 79870,3.0
70358,Unnamed: 79871,20.0
70359,Unnamed: 79872,11.0
70360,Unnamed: 79873,2.0
70361,Unnamed: 79874,32.0
70362,Unnamed: 79875,1.0
70363,Unnamed: 79876,9.0
70364,Unnamed: 79877,4.0
70365,Unnamed: 79878,4.0
70366,Unnamed: 79880,2.0
70367,Unnamed: 79881,2.0
70368,Unnamed: 79883,9.0
70369,Unnamed: 79887,6.0
70370,Unnamed: 79888,15.0
70371,Unnamed: 79889,1.0
70372,Unnamed: 79890,3.0
70373,Unnamed: 79891,13.0
70374,Unnamed: 79893,2.0
70375,Unnamed: 79894,1.0
70376,Unnamed: 79895,1.0
70377,Unnamed: 79897,7.0
70378,Unnamed: 79898,3.0
70379,Unnamed: 79899,1.0
70380,Unnamed: 79900,5.0
70381,Unnamed: 79901,10.0
70382,Unnamed: 79902,3.0
70383,Unnamed: 79903,3.0
70384,Unnamed: 79905,9.0
70385,Unnamed: 79906,13.0
70386,Unnamed: 79907,15.0
70387,Unnamed: 79908,15.0
70388,Unnamed: 79909,13.0
70389,Unnamed: 79910,5.0
70390,Unnamed: 79911,34.0
70391,Unnamed: 79912,2.0
70392,Unnamed: 79913,23.0
70393,Unnamed: 79914,3.0
70394,Unnamed: 79916,11.0
70395,Unnamed: 79917,15.0
70396,Unnamed: 79918,3.0
70397,Unnamed: 79919,1.0
70398,Unnamed: 79920,29.0
70399,Unnamed: 79921,27.0
70400,Unnamed: 79922,4.0
70401,Unnamed: 79923,10.0
70402,Unnamed: 79925,3.0
70403,Unnamed: 79926,12.0
70404,Unnamed: 79927,2.0
70405,Unnamed: 79928,8.0
70406,Unnamed: 79930,5.0
70407,Unnamed: 79931,5.0
70408,Unnamed: 79932,1.0
70409,Unnamed: 79933,4.0
70410,Unnamed: 79934,1.0
70411,Unnamed: 79935,5.0
70412,Unnamed: 79937,12.0
70413,Unnamed: 79938,3.0
70414,Unnamed: 79939,6.0
70415,Unnamed: 79940,34.0
70416,Unnamed: 79941,1.0
70417,Unnamed: 79942,12.0
70418,Unnamed: 79943,11.0
70419,Unnamed: 79945,1.0
70420,Unnamed: 79946,4.0
70421,Unnamed: 79947,4.0
70422,Unnamed: 79948,28.0
70423,Unnamed: 79949,1.0
70424,Unnamed: 79950,6.0
70425,Unnamed: 79951,4.0
70426,Unnamed: 79952,14.0
70427,Unnamed: 79953,17.0
70428,Unnamed: 79954,1.0
70429,Unnamed: 79955,2.0
70430,Unnamed: 79957,3.0
70431,Unnamed: 79958,10.0
70432,Unnamed: 79959,8.0
70433,Unnamed: 79960,8.0
70434,Unnamed: 79961,9.0
70435,Unnamed: 79963,11.0
70436,Unnamed: 79964,1.0
70437,Unnamed: 79965,12.0
70438,Unnamed: 79966,15.0
70439,Unnamed: 79968,9.0
70440,Unnamed: 79969,5.0
70441,Unnamed: 79970,5.0
70442,Unnamed: 79971,1.0
70443,Unnamed: 79972,10.0
70444,Unnamed: 79973,3.0
70445,Unnamed: 79974,4.0
70446,Unnamed: 79975,18.0
70447,Unnamed: 79976,4.0
70448,Unnamed: 79977,2.0
70449,Unnamed: 79978,17.0
70450,Unnamed: 79979,4.0
70451,Unnamed: 79980,2.0
70452,Unnamed: 79981,52.0
70453,Unnamed: 79982,4.0
70454,Unnamed: 79983,12.0
70455,Unnamed: 79984,2.0
70456,Unnamed: 79985,2.0
70457,Unnamed: 79987,11.0
70458,Unnamed: 79988,5.0
70459,Unnamed: 79989,10.0
70460,Unnamed: 79991,20.0
70461,Unnamed: 79992,1.0
70462,Unnamed: 79993,14.0
70463,Unnamed: 79994,18.0
70464,Unnamed: 79995,2.0
70465,Unnamed: 79996,3.0
70466,Unnamed: 79997,14.0
70467,Unnamed: 79998,8.0
70468,Unnamed: 80000,8.0
70469,Unnamed: 80001,1.0
70470,Unnamed: 80002,10.0
70471,Unnamed: 80003,1.0
70472,Unnamed: 80004,7.0
70473,Unnamed: 80005,13.0
70474,Unnamed: 80006,4.0
70475,Unnamed: 80008,16.0
70476,Unnamed: 80009,7.0
70477,Unnamed: 80011,1.0
70478,Unnamed: 80012,2.0
70479,Unnamed: 80013,3.0
70480,Unnamed: 80014,7.0
70481,Unnamed: 80015,3.0
70482,Unnamed: 80016,13.0
70483,Unnamed: 80017,15.0
70484,Unnamed: 80018,6.0
70485,Unnamed: 80019,28.0
70486,Unnamed: 80020,3.0
70487,Unnamed: 80021,3.0
70488,Unnamed: 80022,1.0
70489,Unnamed: 80023,7.0
70490,Unnamed: 80024,11.0
70491,Unnamed: 80025,8.0
70492,Unnamed: 80026,6.0
70493,Unnamed: 80027,5.0
70494,Unnamed: 80028,13.0
70495,Unnamed: 80029,3.0
70496,Unnamed: 80030,7.0
70497,Unnamed: 80031,3.0
70498,Unnamed: 80032,7.0
70499,Unnamed: 80033,3.0
70500,Unnamed: 80034,3.0
70501,Unnamed: 80035,16.0
70502,Unnamed: 80036,22.0
70503,Unnamed: 80037,14.0
70504,Unnamed: 80038,9.0
70505,Unnamed: 80039,5.0
70506,Unnamed: 80040,15.0
70507,Unnamed: 80041,11.0
70508,Unnamed: 80042,17.0
70509,Unnamed: 80043,15.0
70510,Unnamed: 80044,11.0
70511,Unnamed: 80045,3.0
70512,Unnamed: 80046,1.0
70513,Unnamed: 80047,7.0
70514,Unnamed: 80048,5.0
70515,Unnamed: 80049,40.0
70516,Unnamed: 80050,2.0
70517,Unnamed: 80051,8.0
70518,Unnamed: 80052,1.0
70519,Unnamed: 80053,6.0
70520,Unnamed: 80054,9.0
70521,Unnamed: 80055,5.0
70522,Unnamed: 80056,10.0
70523,Unnamed: 80057,12.0
70524,Unnamed: 80058,5.0
70525,Unnamed: 80059,4.0
70526,Unnamed: 80060,6.0
70527,Unnamed: 80061,6.0
70528,Unnamed: 80062,9.0
70529,Unnamed: 80063,4.0
70530,Unnamed: 80064,10.0
70531,Unnamed: 80065,3.0
70532,Unnamed: 80066,2.0
70533,Unnamed: 80067,1.0
70534,Unnamed: 80068,5.0
70535,Unnamed: 80071,1.0
70536,Unnamed: 80072,1.0
70537,Unnamed: 80073,3.0
70538,Unnamed: 80074,5.0
70539,Unnamed: 80075,15.0
70540,Unnamed: 80076,24.0
70541,Unnamed: 80077,11.0
70542,Unnamed: 80078,2.0
70543,Unnamed: 80079,17.0
70544,Unnamed: 80082,2.0
70545,Unnamed: 80083,18.0
70546,Unnamed: 80084,9.0
70547,Unnamed: 80085,4.0
70548,Unnamed: 80086,4.0
70549,Unnamed: 80087,3.0
70550,Unnamed: 80088,31.0
70551,Unnamed: 80089,9.0
70552,Unnamed: 80090,6.0
70553,Unnamed: 80091,3.0
70554,Unnamed: 80092,20.0
70555,Unnamed: 80093,10.0
70556,Unnamed: 80094,7.0
70557,Unnamed: 80095,2.0
70558,Unnamed: 80096,3.0
70559,Unnamed: 80097,27.0
70560,Unnamed: 80099,1.0
70561,Unnamed: 80102,6.0
70562,Unnamed: 80103,4.0
70563,Unnamed: 80104,15.0
70564,Unnamed: 80105,5.0
70565,Unnamed: 80106,16.0
70566,Unnamed: 80107,3.0
70567,Unnamed: 80109,22.0
70568,Unnamed: 80110,2.0
70569,Unnamed: 80111,4.0
70570,Unnamed: 80112,3.0
70571,Unnamed: 80113,13.0
70572,Unnamed: 80114,1.0
70573,Unnamed: 80115,29.0
70574,Unnamed: 80117,1.0
70575,Unnamed: 80118,1.0
70576,Unnamed: 80119,7.0
70577,Unnamed: 80120,13.0
70578,Unnamed: 80121,5.0
70579,Unnamed: 80122,5.0
70580,Unnamed: 80124,6.0
70581,Unnamed: 80126,1.0
70582,Unnamed: 80128,1.0
70583,Unnamed: 80129,17.0
70584,Unnamed: 80131,47.0
70585,Unnamed: 80132,23.0
70586,Unnamed: 80133,17.0
70587,Unnamed: 80134,1.0
70588,Unnamed: 80135,1.0
70589,Unnamed: 80136,5.0
70590,Unnamed: 80137,7.0
70591,Unnamed: 80138,1.0
70592,Unnamed: 80139,4.0
70593,Unnamed: 80140,14.0
70594,Unnamed: 80141,35.0
70595,Unnamed: 80142,6.0
70596,Unnamed: 80143,2.0
70597,Unnamed: 80145,1.0
70598,Unnamed: 80146,1.0
70599,Unnamed: 80147,3.0
70600,Unnamed: 80150,6.0
70601,Unnamed: 80152,25.0
70602,Unnamed: 80153,11.0
70603,Unnamed: 80154,3.0
70604,Unnamed: 80155,2.0
70605,Unnamed: 80157,5.0
70606,Unnamed: 80158,5.0
70607,Unnamed: 80159,16.0
70608,Unnamed: 80160,6.0
70609,Unnamed: 80161,10.0
70610,Unnamed: 80162,1.0
70611,Unnamed: 80164,21.0
70612,Unnamed: 80165,3.0
70613,Unnamed: 80166,7.0
70614,Unnamed: 80167,3.0
70615,Unnamed: 80168,5.0
70616,Unnamed: 80169,8.0
70617,Unnamed: 80170,2.0
70618,Unnamed: 80171,36.0
70619,Unnamed: 80173,1.0
70620,Unnamed: 80174,21.0
70621,Unnamed: 80175,5.0
70622,Unnamed: 80176,12.0
70623,Unnamed: 80177,2.0
70624,Unnamed: 80178,2.0
70625,Unnamed: 80179,7.0
70626,Unnamed: 80180,4.0
70627,Unnamed: 80181,16.0
70628,Unnamed: 80182,4.0
70629,Unnamed: 80183,7.0
70630,Unnamed: 80184,6.0
70631,Unnamed: 80185,11.0
70632,Unnamed: 80186,6.0
70633,Unnamed: 80188,6.0
70634,Unnamed: 80189,9.0
70635,Unnamed: 80190,3.0
70636,Unnamed: 80191,1.0
70637,Unnamed: 80192,23.0
70638,Unnamed: 80193,15.0
70639,Unnamed: 80194,2.0
70640,Unnamed: 80195,7.0
70641,Unnamed: 80196,7.0
70642,Unnamed: 80197,1.0
70643,Unnamed: 80198,9.0
70644,Unnamed: 80200,12.0
70645,Unnamed: 80201,7.0
70646,Unnamed: 80202,11.0
70647,Unnamed: 80203,3.0
70648,Unnamed: 80204,2.0
70649,Unnamed: 80205,1.0
70650,Unnamed: 80206,1.0
70651,Unnamed: 80207,22.0
70652,Unnamed: 80208,14.0
70653,Unnamed: 80210,11.0
70654,Unnamed: 80212,6.0
70655,Unnamed: 80213,1.0
70656,Unnamed: 80214,2.0
70657,Unnamed: 80215,11.0
70658,Unnamed: 80216,2.0
70659,Unnamed: 80217,1.0
70660,Unnamed: 80218,12.0
70661,Unnamed: 80219,20.0
70662,Unnamed: 80220,30.0
70663,Unnamed: 80222,7.0
70664,Unnamed: 80223,21.0
70665,Unnamed: 80224,2.0
70666,Unnamed: 80225,5.0
70667,Unnamed: 80226,12.0
70668,Unnamed: 80227,3.0
70669,Unnamed: 80228,1.0
70670,Unnamed: 80229,6.0
70671,Unnamed: 80230,18.0
70672,Unnamed: 80231,12.0
70673,Unnamed: 80233,2.0
70674,Unnamed: 80234,12.0
70675,Unnamed: 80236,19.0
70676,Unnamed: 80237,6.0
70677,Unnamed: 80238,3.0
70678,Unnamed: 80239,10.0
70679,Unnamed: 80240,6.0
70680,Unnamed: 80241,3.0
70681,Unnamed: 80242,16.0
70682,Unnamed: 80243,1.0
70683,Unnamed: 80244,2.0
70684,Unnamed: 80245,6.0
70685,Unnamed: 80246,1.0
70686,Unnamed: 80247,10.0
70687,Unnamed: 80248,19.0
70688,Unnamed: 80249,8.0
70689,Unnamed: 80250,4.0
70690,Unnamed: 80251,3.0
70691,Unnamed: 80252,1.0
70692,Unnamed: 80253,13.0
70693,Unnamed: 80254,6.0
70694,Unnamed: 80255,8.0
70695,Unnamed: 80256,15.0
70696,Unnamed: 80257,8.0
70697,Unnamed: 80258,1.0
70698,Unnamed: 80259,1.0
70699,Unnamed: 80260,11.0
70700,Unnamed: 80262,2.0
70701,Unnamed: 80264,2.0
70702,Unnamed: 80265,2.0
70703,Unnamed: 80266,3.0
70704,Unnamed: 80267,3.0
70705,Unnamed: 80268,1.0
70706,Unnamed: 80269,4.0
70707,Unnamed: 80272,13.0
70708,Unnamed: 80273,1.0
70709,Unnamed: 80274,4.0
70710,Unnamed: 80275,13.0
70711,Unnamed: 80276,30.0
70712,Unnamed: 80277,19.0
70713,Unnamed: 80278,8.0
70714,Unnamed: 80279,10.0
70715,Unnamed: 80280,22.0
70716,Unnamed: 80281,2.0
70717,Unnamed: 80282,16.0
70718,Unnamed: 80283,1.0
70719,Unnamed: 80284,5.0
70720,Unnamed: 80285,1.0
70721,Unnamed: 80286,15.0
70722,Unnamed: 80287,5.0
70723,Unnamed: 80288,15.0
70724,Unnamed: 80289,3.0
70725,Unnamed: 80290,1.0
70726,Unnamed: 80291,1.0
70727,Unnamed: 80292,8.0
70728,Unnamed: 80293,8.0
70729,Unnamed: 80294,4.0
70730,Unnamed: 80296,1.0
70731,Unnamed: 80297,3.0
70732,Unnamed: 80298,8.0
70733,Unnamed: 80300,17.0
70734,Unnamed: 80301,3.0
70735,Unnamed: 80302,2.0
70736,Unnamed: 80303,3.0
70737,Unnamed: 80304,2.0
70738,Unnamed: 80305,8.0
70739,Unnamed: 80306,6.0
70740,Unnamed: 80307,1.0
70741,Unnamed: 80308,13.0
70742,Unnamed: 80309,7.0
70743,Unnamed: 80310,11.0
70744,Unnamed: 80311,10.0
70745,Unnamed: 80312,5.0
70746,Unnamed: 80314,3.0
70747,Unnamed: 80315,12.0
70748,Unnamed: 80316,1.0
70749,Unnamed: 80317,14.0
70750,Unnamed: 80318,2.0
70751,Unnamed: 80319,1.0
70752,Unnamed: 80320,3.0
70753,Unnamed: 80322,5.0
70754,Unnamed: 80323,12.0
70755,Unnamed: 80324,5.0
70756,Unnamed: 80325,3.0
70757,Unnamed: 80326,7.0
70758,Unnamed: 80328,2.0
70759,Unnamed: 80329,1.0
70760,Unnamed: 80330,5.0
70761,Unnamed: 80331,9.0
70762,Unnamed: 80332,10.0
70763,Unnamed: 80333,1.0
70764,Unnamed: 80335,9.0
70765,Unnamed: 80336,4.0
70766,Unnamed: 80337,9.0
70767,Unnamed: 80338,4.0
70768,Unnamed: 80339,12.0
70769,Unnamed: 80340,7.0
70770,Unnamed: 80341,4.0
70771,Unnamed: 80342,1.0
70772,Unnamed: 80344,3.0
70773,Unnamed: 80346,1.0
70774,Unnamed: 80347,7.0
70775,Unnamed: 80348,4.0
70776,Unnamed: 80349,1.0
70777,Unnamed: 80350,3.0
70778,Unnamed: 80351,9.0
70779,Unnamed: 80352,12.0
70780,Unnamed: 80353,12.0
70781,Unnamed: 80355,14.0
70782,Unnamed: 80357,3.0
70783,Unnamed: 80358,1.0
70784,Unnamed: 80359,3.0
70785,Unnamed: 80360,7.0
70786,Unnamed: 80361,11.0
70787,Unnamed: 80362,2.0
70788,Unnamed: 80363,6.0
70789,Unnamed: 80364,3.0
70790,Unnamed: 80365,1.0
70791,Unnamed: 80366,6.0
70792,Unnamed: 80367,1.0
70793,Unnamed: 80369,2.0
70794,Unnamed: 80370,6.0
70795,Unnamed: 80371,12.0
70796,Unnamed: 80372,4.0
70797,Unnamed: 80373,5.0
70798,Unnamed: 80374,9.0
70799,Unnamed: 80376,11.0
70800,Unnamed: 80377,8.0
70801,Unnamed: 80378,2.0
70802,Unnamed: 80379,8.0
70803,Unnamed: 80380,6.0
70804,Unnamed: 80381,8.0
70805,Unnamed: 80383,17.0
70806,Unnamed: 80384,8.0
70807,Unnamed: 80385,17.0
70808,Unnamed: 80386,7.0
70809,Unnamed: 80387,1.0
70810,Unnamed: 80388,6.0
70811,Unnamed: 80389,14.0
70812,Unnamed: 80390,2.0
70813,Unnamed: 80391,3.0
70814,Unnamed: 80392,3.0
70815,Unnamed: 80393,1.0
70816,Unnamed: 80394,5.0
70817,Unnamed: 80397,8.0
70818,Unnamed: 80398,6.0
70819,Unnamed: 80399,2.0
70820,Unnamed: 80400,2.0
70821,Unnamed: 80401,1.0
70822,Unnamed: 80402,5.0
70823,Unnamed: 80403,2.0
70824,Unnamed: 80404,7.0
70825,Unnamed: 80405,2.0
70826,Unnamed: 80406,8.0
70827,Unnamed: 80407,3.0
70828,Unnamed: 80409,2.0
70829,Unnamed: 80410,14.0
70830,Unnamed: 80411,4.0
70831,Unnamed: 80412,21.0
70832,Unnamed: 80413,8.0
70833,Unnamed: 80414,21.0
70834,Unnamed: 80415,1.0
70835,Unnamed: 80417,9.0
70836,Unnamed: 80418,2.0
70837,Unnamed: 80420,1.0
70838,Unnamed: 80421,4.0
70839,Unnamed: 80422,1.0
70840,Unnamed: 80423,4.0
70841,Unnamed: 80424,6.0
70842,Unnamed: 80426,1.0
70843,Unnamed: 80427,7.0
70844,Unnamed: 80428,4.0
70845,Unnamed: 80429,5.0
70846,Unnamed: 80430,2.0
70847,Unnamed: 80431,4.0
70848,Unnamed: 80432,1.0
70849,Unnamed: 80433,21.0
70850,Unnamed: 80434,14.0
70851,Unnamed: 80435,5.0
70852,Unnamed: 80437,1.0
70853,Unnamed: 80439,22.0
70854,Unnamed: 80441,47.0
70855,Unnamed: 80442,16.0
70856,Unnamed: 80443,4.0
70857,Unnamed: 80444,8.0
70858,Unnamed: 80445,9.0
70859,Unnamed: 80446,5.0
70860,Unnamed: 80447,1.0
70861,Unnamed: 80449,7.0
70862,Unnamed: 80450,1.0
70863,Unnamed: 80451,5.0
70864,Unnamed: 80452,4.0
70865,Unnamed: 80453,9.0
70866,Unnamed: 80454,14.0
70867,Unnamed: 80455,9.0
70868,Unnamed: 80456,5.0
70869,Unnamed: 80459,3.0
70870,Unnamed: 80461,47.0
70871,Unnamed: 80462,1.0
70872,Unnamed: 80463,6.0
70873,Unnamed: 80464,22.0
70874,Unnamed: 80465,3.0
70875,Unnamed: 80466,5.0
70876,Unnamed: 80467,4.0
70877,Unnamed: 80468,4.0
70878,Unnamed: 80469,11.0
70879,Unnamed: 80470,4.0
70880,Unnamed: 80471,5.0
70881,Unnamed: 80472,10.0
70882,Unnamed: 80473,12.0
70883,Unnamed: 80474,7.0
70884,Unnamed: 80475,2.0
70885,Unnamed: 80476,4.0
70886,Unnamed: 80478,2.0
70887,Unnamed: 80479,2.0
70888,Unnamed: 80480,2.0
70889,Unnamed: 80481,5.0
70890,Unnamed: 80482,1.0
70891,Unnamed: 80483,2.0
70892,Unnamed: 80485,18.0
70893,Unnamed: 80486,1.0
70894,Unnamed: 80488,5.0
70895,Unnamed: 80489,1.0
70896,Unnamed: 80490,3.0
70897,Unnamed: 80492,17.0
70898,Unnamed: 80493,8.0
70899,Unnamed: 80494,3.0
70900,Unnamed: 80495,5.0
70901,Unnamed: 80496,12.0
70902,Unnamed: 80497,5.0
70903,Unnamed: 80498,14.0
70904,Unnamed: 80499,28.0
70905,Unnamed: 80500,4.0
70906,Unnamed: 80501,10.0
70907,Unnamed: 80502,7.0
70908,Unnamed: 80503,10.0
70909,Unnamed: 80504,9.0
70910,Unnamed: 80505,6.0
70911,Unnamed: 80506,18.0
70912,Unnamed: 80507,5.0
70913,Unnamed: 80508,21.0
70914,Unnamed: 80509,9.0
70915,Unnamed: 80510,7.0
70916,Unnamed: 80511,1.0
70917,Unnamed: 80512,7.0
70918,Unnamed: 80513,14.0
70919,Unnamed: 80514,1.0
70920,Unnamed: 80515,7.0
70921,Unnamed: 80516,7.0
70922,Unnamed: 80517,37.0
70923,Unnamed: 80518,5.0
70924,Unnamed: 80520,2.0
70925,Unnamed: 80521,3.0
70926,Unnamed: 80524,2.0
70927,Unnamed: 80525,2.0
70928,Unnamed: 80526,1.0
70929,Unnamed: 80527,3.0
70930,Unnamed: 80529,22.0
70931,Unnamed: 80530,1.0
70932,Unnamed: 80531,3.0
70933,Unnamed: 80532,14.0
70934,Unnamed: 80533,20.0
70935,Unnamed: 80534,22.0
70936,Unnamed: 80535,4.0
70937,Unnamed: 80536,4.0
70938,Unnamed: 80537,6.0
70939,Unnamed: 80538,1.0
70940,Unnamed: 80539,2.0
70941,Unnamed: 80541,5.0
70942,Unnamed: 80542,20.0
70943,Unnamed: 80543,8.0
70944,Unnamed: 80544,9.0
70945,Unnamed: 80545,6.0
70946,Unnamed: 80546,5.0
70947,Unnamed: 80547,10.0
70948,Unnamed: 80548,53.0
70949,Unnamed: 80549,9.0
70950,Unnamed: 80550,2.0
70951,Unnamed: 80551,2.0
70952,Unnamed: 80552,1.0
70953,Unnamed: 80554,1.0
70954,Unnamed: 80555,8.0
70955,Unnamed: 80556,7.0
70956,Unnamed: 80557,2.0
70957,Unnamed: 80558,2.0
70958,Unnamed: 80559,1.0
70959,Unnamed: 80560,2.0
70960,Unnamed: 80561,1.0
70961,Unnamed: 80562,34.0
70962,Unnamed: 80563,14.0
70963,Unnamed: 80565,4.0
70964,Unnamed: 80566,18.0
70965,Unnamed: 80567,16.0
70966,Unnamed: 80569,18.0
70967,Unnamed: 80570,24.0
70968,Unnamed: 80571,10.0
70969,Unnamed: 80573,7.0
70970,Unnamed: 80574,1.0
70971,Unnamed: 80575,8.0
70972,Unnamed: 80576,34.0
70973,Unnamed: 80577,1.0
70974,Unnamed: 80579,13.0
70975,Unnamed: 80580,20.0
70976,Unnamed: 80581,1.0
70977,Unnamed: 80582,43.0
70978,Unnamed: 80583,5.0
70979,Unnamed: 80584,1.0
70980,Unnamed: 80585,11.0
70981,Unnamed: 80586,7.0
70982,Unnamed: 80587,1.0
70983,Unnamed: 80588,17.0
70984,Unnamed: 80589,12.0
70985,Unnamed: 80590,14.0
70986,Unnamed: 80592,25.0
70987,Unnamed: 80593,8.0
70988,Unnamed: 80594,6.0
70989,Unnamed: 80595,3.0
70990,Unnamed: 80597,2.0
70991,Unnamed: 80599,4.0
70992,Unnamed: 80600,12.0
70993,Unnamed: 80601,4.0
70994,Unnamed: 80602,1.0
70995,Unnamed: 80603,2.0
70996,Unnamed: 80604,11.0
70997,Unnamed: 80605,1.0
70998,Unnamed: 80606,2.0
70999,Unnamed: 80607,2.0
71000,Unnamed: 80608,9.0
71001,Unnamed: 80609,7.0
71002,Unnamed: 80610,4.0
71003,Unnamed: 80611,5.0
71004,Unnamed: 80612,6.0
71005,Unnamed: 80613,1.0
71006,Unnamed: 80614,11.0
71007,Unnamed: 80616,9.0
71008,Unnamed: 80617,14.0
71009,Unnamed: 80618,1.0
71010,Unnamed: 80619,1.0
71011,Unnamed: 80620,16.0
71012,Unnamed: 80621,2.0
71013,Unnamed: 80622,5.0
71014,Unnamed: 80623,6.0
71015,Unnamed: 80625,7.0
71016,Unnamed: 80627,13.0
71017,Unnamed: 80629,3.0
71018,Unnamed: 80630,8.0
71019,Unnamed: 80631,10.0
71020,Unnamed: 80632,2.0
71021,Unnamed: 80634,22.0
71022,Unnamed: 80635,7.0
71023,Unnamed: 80636,16.0
71024,Unnamed: 80637,20.0
71025,Unnamed: 80638,2.0
71026,Unnamed: 80639,3.0
71027,Unnamed: 80641,16.0
71028,Unnamed: 80642,2.0
71029,Unnamed: 80643,10.0
71030,Unnamed: 80644,2.0
71031,Unnamed: 80645,9.0
71032,Unnamed: 80646,50.0
71033,Unnamed: 80647,5.0
71034,Unnamed: 80649,4.0
71035,Unnamed: 80650,5.0
71036,Unnamed: 80651,16.0
71037,Unnamed: 80652,3.0
71038,Unnamed: 80653,2.0
71039,Unnamed: 80654,2.0
71040,Unnamed: 80655,1.0
71041,Unnamed: 80656,5.0
71042,Unnamed: 80657,11.0
71043,Unnamed: 80658,2.0
71044,Unnamed: 80659,26.0
71045,Unnamed: 80660,19.0
71046,Unnamed: 80661,34.0
71047,Unnamed: 80663,2.0
71048,Unnamed: 80664,1.0
71049,Unnamed: 80665,6.0
71050,Unnamed: 80666,6.0
71051,Unnamed: 80667,1.0
71052,Unnamed: 80668,41.0
71053,Unnamed: 80669,8.0
71054,Unnamed: 80670,11.0
71055,Unnamed: 80671,5.0
71056,Unnamed: 80672,4.0
71057,Unnamed: 80673,1.0
71058,Unnamed: 80674,2.0
71059,Unnamed: 80675,13.0
71060,Unnamed: 80676,2.0
71061,Unnamed: 80678,2.0
71062,Unnamed: 80679,3.0
71063,Unnamed: 80682,13.0
71064,Unnamed: 80683,4.0
71065,Unnamed: 80684,2.0
71066,Unnamed: 80685,2.0
71067,Unnamed: 80686,1.0
71068,Unnamed: 80687,13.0
71069,Unnamed: 80688,3.0
71070,Unnamed: 80689,5.0
71071,Unnamed: 80690,1.0
71072,Unnamed: 80691,10.0
71073,Unnamed: 80692,1.0
71074,Unnamed: 80693,13.0
71075,Unnamed: 80694,1.0
71076,Unnamed: 80695,6.0
71077,Unnamed: 80696,2.0
71078,Unnamed: 80698,14.0
71079,Unnamed: 80699,9.0
71080,Unnamed: 80700,13.0
71081,Unnamed: 80701,1.0
71082,Unnamed: 80702,14.0
71083,Unnamed: 80703,6.0
71084,Unnamed: 80704,1.0
71085,Unnamed: 80706,7.0
71086,Unnamed: 80707,10.0
71087,Unnamed: 80708,2.0
71088,Unnamed: 80709,2.0
71089,Unnamed: 80711,5.0
71090,Unnamed: 80712,14.0
71091,Unnamed: 80713,1.0
71092,Unnamed: 80714,4.0
71093,Unnamed: 80715,2.0
71094,Unnamed: 80716,31.0
71095,Unnamed: 80717,2.0
71096,Unnamed: 80718,11.0
71097,Unnamed: 80719,8.0
71098,Unnamed: 80720,7.0
71099,Unnamed: 80721,6.0
71100,Unnamed: 80723,4.0
71101,Unnamed: 80724,4.0
71102,Unnamed: 80725,14.0
71103,Unnamed: 80726,4.0
71104,Unnamed: 80727,1.0
71105,Unnamed: 80728,8.0
71106,Unnamed: 80729,4.0
71107,Unnamed: 80730,6.0
71108,Unnamed: 80731,1.0
71109,Unnamed: 80732,10.0
71110,Unnamed: 80733,8.0
71111,Unnamed: 80734,9.0
71112,Unnamed: 80735,1.0
71113,Unnamed: 80736,14.0
71114,Unnamed: 80737,6.0
71115,Unnamed: 80739,3.0
71116,Unnamed: 80741,1.0
71117,Unnamed: 80742,3.0
71118,Unnamed: 80743,12.0
71119,Unnamed: 80745,18.0
71120,Unnamed: 80746,20.0
71121,Unnamed: 80747,15.0
71122,Unnamed: 80748,12.0
71123,Unnamed: 80749,1.0
71124,Unnamed: 80750,5.0
71125,Unnamed: 80751,2.0
71126,Unnamed: 80752,2.0
71127,Unnamed: 80753,10.0
